pathway_name	pathway_id	ko_ID	ko_name
Shigellosis	5131	81858	SHARPIN
Shigellosis	5131	81873	ARPC5L
Shigellosis	5131	81	ACTN4
Shigellosis	5131	823	CAPN1
Shigellosis	5131	824	CAPN2
Shigellosis	5131	826	CAPNS1
Shigellosis	5131	8290	H3-4
Shigellosis	5131	831	CAST
Shigellosis	5131	834	CASP1
Shigellosis	5131	8350	H3C1
Shigellosis	5131	8351	H3C4
Shigellosis	5131	8352	H3C3
Shigellosis	5131	8353	H3C6
Shigellosis	5131	8354	H3C11
Shigellosis	5131	8355	H3C8
Shigellosis	5131	8356	H3C12
Shigellosis	5131	8357	H3C10
Shigellosis	5131	8358	H3C2
Shigellosis	5131	83660	TLN2
Shigellosis	5131	837	CASP4
Shigellosis	5131	84335	AKT1S1
Shigellosis	5131	8454	CUL1
Shigellosis	5131	84557	MAP1LC3A
Shigellosis	5131	84812	PLCD4
Shigellosis	5131	8503	PIK3R3
Shigellosis	5131	8517	IKBKG
Shigellosis	5131	8678	BECN1
Shigellosis	5131	8717	TRADD
Shigellosis	5131	8737	RIPK1
Shigellosis	5131	8767	RIPK2
Shigellosis	5131	87	ACTN1
Shigellosis	5131	8878	SQSTM1
Shigellosis	5131	8915	BCL10
Shigellosis	5131	8936	WASF1
Shigellosis	5131	8945	BTRC
Shigellosis	5131	8968	H3C7
Shigellosis	5131	8976	WASL
Shigellosis	5131	89869	PLCZ1
Shigellosis	5131	9140	ATG12
Shigellosis	5131	9181	ARHGEF2
Shigellosis	5131	9252	RPS6KA5
Shigellosis	5131	92610	TIFA
Shigellosis	5131	9265	CYTH3
Shigellosis	5131	9266	CYTH2
Shigellosis	5131	9267	CYTH1
Shigellosis	5131	929	CD14
Shigellosis	5131	93408	MYL10
Shigellosis	5131	9474	ATG5
Shigellosis	5131	9475	ROCK2
Shigellosis	5131	9564	BCAR1
Shigellosis	5131	960	CD44
Shigellosis	5131	9844	ELMO1
Shigellosis	5131	989	SEPTIN7
Shigellosis	5131	9978	RBX1
Shigellosis	5131	998	CDC42
Salmonella_infection	5132	10000	AKT3
Salmonella_infection	5132	10006	ABI1
Salmonella_infection	5132	10092	ARPC5
Salmonella_infection	5132	10093	ARPC4
Salmonella_infection	5132	10094	ARPC3
Salmonella_infection	5132	10095	ARPC1B
Salmonella_infection	5132	10096	ACTR3
Salmonella_infection	5132	10097	ACTR2
Salmonella_infection	5132	10109	ARPC2
Salmonella_infection	5132	10120	ACTR1B
Salmonella_infection	5132	10121	ACTR1A
Salmonella_infection	5132	10333	TLR6
Salmonella_infection	5132	10376	TUBA1B
Salmonella_infection	5132	10381	TUBB3
Salmonella_infection	5132	10382	TUBB4A
Salmonella_infection	5132	10383	TUBB4B
Salmonella_infection	5132	103910	MYL12B
Salmonella_infection	5132	10392	NOD1
Salmonella_infection	5132	10398	MYL9
Salmonella_infection	5132	10454	TAB1
Salmonella_infection	5132	10540	DCTN2
Salmonella_infection	5132	10552	ARPC1A
Salmonella_infection	5132	10627	MYL12A
Salmonella_infection	5132	10640	EXOC5
Salmonella_infection	5132	10671	DCTN6
Salmonella_infection	5132	10787	NCKAP1
Salmonella_infection	5132	10810	WASF3
Salmonella_infection	5132	11035	RIPK3
Salmonella_infection	5132	112574	SNX18
Salmonella_infection	5132	11258	DCTN3
Salmonella_infection	5132	112714	TUBA3E
Salmonella_infection	5132	113146	AHNAK2
Salmonella_infection	5132	113457	TUBA3D
Salmonella_infection	5132	114548	NLRP3
Salmonella_infection	5132	114609	TIRAP
Salmonella_infection	5132	1147	CHUK
Salmonella_infection	5132	127829	ARL8A
Salmonella_infection	5132	140735	DYNLL2
Salmonella_infection	5132	1432	MAPK14
Salmonella_infection	5132	1434	CSE1L
Salmonella_infection	5132	147700	KLC3
Salmonella_infection	5132	1499	CTNNB1
Salmonella_infection	5132	1639	DCTN1
Salmonella_infection	5132	1778	DYNC1H1
Salmonella_infection	5132	1780	DYNC1I1
Salmonella_infection	5132	1781	DYNC1I2
Salmonella_infection	5132	1783	DYNC1LI2
Salmonella_infection	5132	1785	DNM2
Salmonella_infection	5132	197259	MLKL
Salmonella_infection	5132	203068	TUBB
Salmonella_infection	5132	207	AKT1
Salmonella_infection	5132	208	AKT2
Salmonella_infection	5132	23118	TAB2
Salmonella_infection	5132	2316	FLNA
Salmonella_infection	5132	23191	CYFIP1
Salmonella_infection	5132	23207	PLEKHM2
Salmonella_infection	5132	23265	EXOC7
Salmonella_infection	5132	23339	VPS39
Salmonella_infection	5132	2353	FOS
Salmonella_infection	5132	23643	LY96
Salmonella_infection	5132	257364	SNX33
Salmonella_infection	5132	257397	TAB3
Salmonella_infection	5132	25828	TXN2
Salmonella_infection	5132	2597	GAPDH
Salmonella_infection	5132	26084	ARHGEF26
Salmonella_infection	5132	26263	FBXO22
Salmonella_infection	5132	26999	CYFIP2
Salmonella_infection	5132	27072	VPS41
Salmonella_infection	5132	27128	CYTH4
Salmonella_infection	5132	29108	PYCARD
Salmonella_infection	5132	29109	FHOD1
Salmonella_infection	5132	29895	MYL11
Salmonella_infection	5132	302	ANXA2
Salmonella_infection	5132	3071	NCKAP1L
Salmonella_infection	5132	3265	HRAS
Salmonella_infection	5132	329	BIRC2
Salmonella_infection	5132	330	BIRC3
Salmonella_infection	5132	3320	HSP90AA1
Salmonella_infection	5132	3326	HSP90AB1
Salmonella_infection	5132	338382	RAB7B
Salmonella_infection	5132	345456	PFN3
Salmonella_infection	5132	347688	TUBB8
Salmonella_infection	5132	347733	TUBB2B
Salmonella_infection	5132	3551	IKBKB
Salmonella_infection	5132	3553	IL1B
Salmonella_infection	5132	3569	IL6
Salmonella_infection	5132	3576	CXCL8
Salmonella_infection	5132	3606	IL18
Salmonella_infection	5132	3654	IRAK1
Salmonella_infection	5132	3725	JUN
Salmonella_infection	5132	375189	PFN4
Salmonella_infection	5132	375	ARF1
Salmonella_infection	5132	3798	KIF5A
Salmonella_infection	5132	3799	KIF5B
Salmonella_infection	5132	3800	KIF5C
Salmonella_infection	5132	382	ARF6
Salmonella_infection	5132	3831	KLC1
Salmonella_infection	5132	3836	KPNA1
Salmonella_infection	5132	3839	KPNA3
Salmonella_infection	5132	3840	KPNA4
Salmonella_infection	5132	387	RHOA
Salmonella_infection	5132	388	RHOB
Salmonella_infection	5132	391	RHOG
Salmonella_infection	5132	399	RHOH
Salmonella_infection	5132	4074	M6PR
Salmonella_infection	5132	4609	MYC
Salmonella_infection	5132	4615	MYD88
Salmonella_infection	5132	4633	MYL2
Salmonella_infection	5132	4636	MYL5
Salmonella_infection	5132	4646	MYO6
Salmonella_infection	5132	4671	NAIP
Salmonella_infection	5132	4790	NFKB1
Salmonella_infection	5132	4792	NFKBIA
Salmonella_infection	5132	5058	PAK1
Salmonella_infection	5132	5063	PAK3
Salmonella_infection	5132	51135	IRAK4
Salmonella_infection	5132	51143	DYNC1LI1
Salmonella_infection	5132	51164	DCTN4
Salmonella_infection	5132	51176	LEF1
Salmonella_infection	5132	51209	RAB9B
Salmonella_infection	5132	51429	SNX9
Salmonella_infection	5132	51626	DYNC2LI1
Salmonella_infection	5132	51807	TUBA8
Salmonella_infection	5132	5216	PFN1
Salmonella_infection	5132	5217	PFN2
Salmonella_infection	5132	5286	PIK3C2A
Salmonella_infection	5132	5287	PIK3C2B
Salmonella_infection	5132	5288	PIK3C2G
Salmonella_infection	5132	5289	PIK3C3
Salmonella_infection	5132	5290	PIK3CA
Salmonella_infection	5132	5291	PIK3CB
Salmonella_infection	5132	5293	PIK3CD
Salmonella_infection	5132	5294	PIK3CG
Salmonella_infection	5132	54106	TLR9
Salmonella_infection	5132	54205	CYCS
Salmonella_infection	5132	5420	PODXL
Salmonella_infection	5132	55207	ARL8B
Salmonella_infection	5132	55770	EXOC2
Salmonella_infection	5132	55823	VPS11
Salmonella_infection	5132	55845	BRK1
Salmonella_infection	5132	5585	PKN1
Salmonella_infection	5132	55860	ACTR10
Salmonella_infection	5132	5594	MAPK1
Salmonella_infection	5132	5595	MAPK3
Salmonella_infection	5132	5599	MAPK8
Salmonella_infection	5132	5600	MAPK11
Salmonella_infection	5132	5601	MAPK9
Salmonella_infection	5132	5602	MAPK10
Salmonella_infection	5132	5603	MAPK13
Salmonella_infection	5132	5604	MAP2K1
Salmonella_infection	5132	5605	MAP2K2
Salmonella_infection	5132	5606	MAP2K3
Salmonella_infection	5132	5608	MAP2K6
Salmonella_infection	5132	5609	MAP2K7
Salmonella_infection	5132	57180	ACTR3B
Salmonella_infection	5132	57381	RHOJ
Salmonella_infection	5132	57617	VPS18
Salmonella_infection	5132	5788	PTPRC
Salmonella_infection	5132	578	BAK1
Salmonella_infection	5132	581	BAX
Salmonella_infection	5132	58484	NLRC4
Salmonella_infection	5132	58498	MYL7
Salmonella_infection	5132	5868	RAB5A
Salmonella_infection	5132	5869	RAB5B
Salmonella_infection	5132	5878	RAB5C
Salmonella_infection	5132	5879	RAC1
Salmonella_infection	5132	5894	RAF1
Salmonella_infection	5132	5898	RALA
Salmonella_infection	5132	596	BCL2
Salmonella_infection	5132	5970	RELA
Salmonella_infection	5132	60412	EXOC4
Salmonella_infection	5132	60	ACTB
Salmonella_infection	5132	6188	RPS3
Salmonella_infection	5132	6237	RRAS
Salmonella_infection	5132	6281	S100A10
Salmonella_infection	5132	6300	MAPK12
Salmonella_infection	5132	63916	ELMO2
Salmonella_infection	5132	6416	MAP2K4
Salmonella_infection	5132	64601	VPS16
Salmonella_infection	5132	64746	ACBD3
Salmonella_infection	5132	64837	KLC2
Salmonella_infection	5132	6500	SKP1
Salmonella_infection	5132	65082	VPS33A
Salmonella_infection	5132	653857	ACTR3C
Salmonella_infection	5132	6885	MAP3K7
Salmonella_infection	5132	6932	TCF7
Salmonella_infection	5132	6934	TCF7L2
Salmonella_infection	5132	6990	DYNLT3
Salmonella_infection	5132	6993	DYNLT1
Salmonella_infection	5132	7097	TLR2
Salmonella_infection	5132	7099	TLR4
Salmonella_infection	5132	7100	TLR5
Salmonella_infection	5132	7124	TNF
Salmonella_infection	5132	7132	TNFRSF1A
Salmonella_infection	5132	7184	HSP90B1
Salmonella_infection	5132	7186	TRAF2
Salmonella_infection	5132	7189	TRAF6
Salmonella_infection	5132	71	ACTG1
Salmonella_infection	5132	7277	TUBA4A
Salmonella_infection	5132	7278	TUBA3C
Salmonella_infection	5132	7280	TUBB2A
Salmonella_infection	5132	7295	TXN
Salmonella_infection	5132	7846	TUBA1A
Salmonella_infection	5132	7879	RAB7A
Salmonella_infection	5132	79026	AHNAK
Salmonella_infection	5132	79443	FYCO1
Salmonella_infection	5132	79659	DYNC2H1
Salmonella_infection	5132	79792	GSDMD
Salmonella_infection	5132	79861	TUBAL3
Salmonella_infection	5132	81027	TUBB1
Salmonella_infection	5132	81873	ARPC5L
Salmonella_infection	5132	83439	TCF7L1
Salmonella_infection	5132	834	CASP1
Salmonella_infection	5132	83547	RILP
Salmonella_infection	5132	83657	DYNLRB2
Salmonella_infection	5132	83658	DYNLRB1
Salmonella_infection	5132	836	CASP3
Salmonella_infection	5132	837	CASP4
Salmonella_infection	5132	838	CASP5
Salmonella_infection	5132	840	CASP7
Salmonella_infection	5132	841	CASP8
Salmonella_infection	5132	84516	DCTN5
Salmonella_infection	5132	84617	TUBB6
Salmonella_infection	5132	84790	TUBA1C
Salmonella_infection	5132	8517	IKBKG
Salmonella_infection	5132	8655	DYNLL1
Salmonella_infection	5132	8677	STX10
Salmonella_infection	5132	8717	TRADD
Salmonella_infection	5132	8737	RIPK1
Salmonella_infection	5132	8743	TNFSF10
Salmonella_infection	5132	8767	RIPK2
Salmonella_infection	5132	8772	FADD
Salmonella_infection	5132	8795	TNFRSF10B
Salmonella_infection	5132	8797	TNFRSF10A
Salmonella_infection	5132	8976	WASL
Salmonella_infection	5132	89953	KLC4
Salmonella_infection	5132	9265	CYTH3
Salmonella_infection	5132	9266	CYTH2
Salmonella_infection	5132	9267	CYTH1
Salmonella_infection	5132	929	CD14
Salmonella_infection	5132	93408	MYL10
Salmonella_infection	5132	9367	RAB9A
Salmonella_infection	5132	9475	ROCK2
Salmonella_infection	5132	9648	GCC2
Salmonella_infection	5132	9842	PLEKHM1
Salmonella_infection	5132	9844	ELMO1
Salmonella_infection	5132	998	CDC42
Pertussis	5133	10392	NOD1
Pertussis	5133	1072	CFL1
Pertussis	5133	1073	CFL2
Pertussis	5133	114548	NLRP3
Pertussis	5133	114609	TIRAP
Pertussis	5133	1432	MAPK14
Pertussis	5133	148022	TICAM1
Pertussis	5133	163688	CALML6
Pertussis	5133	2353	FOS
Pertussis	5133	23643	LY96
Pertussis	5133	2770	GNAI1
Pertussis	5133	2771	GNAI2
Pertussis	5133	2773	GNAI3
Pertussis	5133	29108	PYCARD
Pertussis	5133	3394	IRF8
Pertussis	5133	353376	TICAM2
Pertussis	5133	3552	IL1A
Pertussis	5133	3553	IL1B
Pertussis	5133	3569	IL6
Pertussis	5133	3576	CXCL8
Pertussis	5133	3586	IL10
Pertussis	5133	3592	IL12A
Pertussis	5133	3593	IL12B
Pertussis	5133	3654	IRAK1
Pertussis	5133	3659	IRF1
Pertussis	5133	3661	IRF3
Pertussis	5133	3678	ITGA5
Pertussis	5133	3684	ITGAM
Pertussis	5133	3688	ITGB1
Pertussis	5133	3689	ITGB2
Pertussis	5133	3725	JUN
Pertussis	5133	387	RHOA
Pertussis	5133	4615	MYD88
Pertussis	5133	4790	NFKB1
Pertussis	5133	4843	NOS2
Pertussis	5133	51135	IRAK4
Pertussis	5133	51561	IL23A
Pertussis	5133	51806	CALML5
Pertussis	5133	5594	MAPK1
Pertussis	5133	5595	MAPK3
Pertussis	5133	5599	MAPK8
Pertussis	5133	5600	MAPK11
Pertussis	5133	5601	MAPK9
Pertussis	5133	5602	MAPK10
Pertussis	5133	5603	MAPK13
Pertussis	5133	5970	RELA
Pertussis	5133	6300	MAPK12
Pertussis	5133	6372	CXCL6
Pertussis	5133	6374	CXCL5
Pertussis	5133	653509	SFTPA1
Pertussis	5133	7099	TLR4
Pertussis	5133	710	SERPING1
Pertussis	5133	7124	TNF
Pertussis	5133	712	C1QA
Pertussis	5133	713	C1QB
Pertussis	5133	714	C1QC
Pertussis	5133	715	C1R
Pertussis	5133	716	C1S
Pertussis	5133	717	C2
Pertussis	5133	7189	TRAF6
Pertussis	5133	718	C3
Pertussis	5133	720	C4A
Pertussis	5133	721	C4B
Pertussis	5133	722	C4BPA
Pertussis	5133	725	C4BPB
Pertussis	5133	727	C5
Pertussis	5133	729238	SFTPA2
Pertussis	5133	801	CALM1
Pertussis	5133	805	CALM2
Pertussis	5133	808	CALM3
Pertussis	5133	810	CALML3
Pertussis	5133	834	CASP1
Pertussis	5133	836	CASP3
Pertussis	5133	840	CASP7
Pertussis	5133	91860	CALML4
Pertussis	5133	929	CD14
Legionellosis	5134	10767	HBS1L
Legionellosis	5134	1195	CLK1
Legionellosis	5134	1378	CR1
Legionellosis	5134	1379	CR1L
Legionellosis	5134	1915	EEF1A1
Legionellosis	5134	1917	EEF1A2
Legionellosis	5134	1937	EEF1G
Legionellosis	5134	23786	BCL2L13
Legionellosis	5134	29108	PYCARD
Legionellosis	5134	2919	CXCL1
Legionellosis	5134	2920	CXCL2
Legionellosis	5134	2921	CXCL3
Legionellosis	5134	317	APAF1
Legionellosis	5134	3297	HSF1
Legionellosis	5134	3303	HSPA1A
Legionellosis	5134	3304	HSPA1B
Legionellosis	5134	3305	HSPA1L
Legionellosis	5134	3310	HSPA6
Legionellosis	5134	3312	HSPA8
Legionellosis	5134	3329	HSPD1
Legionellosis	5134	3553	IL1B
Legionellosis	5134	3569	IL6
Legionellosis	5134	3576	CXCL8
Legionellosis	5134	3592	IL12A
Legionellosis	5134	3593	IL12B
Legionellosis	5134	3606	IL18
Legionellosis	5134	3684	ITGAM
Legionellosis	5134	3689	ITGB2
Legionellosis	5134	375	ARF1
Legionellosis	5134	4615	MYD88
Legionellosis	5134	4671	NAIP
Legionellosis	5134	4790	NFKB1
Legionellosis	5134	4791	NFKB2
Legionellosis	5134	4792	NFKBIA
Legionellosis	5134	51128	SAR1B
Legionellosis	5134	54205	CYCS
Legionellosis	5134	56681	SAR1A
Legionellosis	5134	57396	CLK4
Legionellosis	5134	58484	NLRC4
Legionellosis	5134	5861	RAB1A
Legionellosis	5134	5970	RELA
Legionellosis	5134	664	BNIP3
Legionellosis	5134	7097	TLR2
Legionellosis	5134	7099	TLR4
Legionellosis	5134	7100	TLR5
Legionellosis	5134	7124	TNF
Legionellosis	5134	718	C3
Legionellosis	5134	7415	VCP
Legionellosis	5134	81876	RAB1B
Legionellosis	5134	834	CASP1
Legionellosis	5134	836	CASP3
Legionellosis	5134	840	CASP7
Legionellosis	5134	841	CASP8
Legionellosis	5134	842	CASP9
Legionellosis	5134	929	CD14
Legionellosis	5134	9554	SEC22B
Yersinia_infection	5135	10000	AKT3
Yersinia_infection	5135	10092	ARPC5
Yersinia_infection	5135	10093	ARPC4
Yersinia_infection	5135	10094	ARPC3
Yersinia_infection	5135	10095	ARPC1B
Yersinia_infection	5135	10096	ACTR3
Yersinia_infection	5135	10097	ACTR2
Yersinia_infection	5135	10109	ARPC2
Yersinia_infection	5135	10163	WASF2
Yersinia_infection	5135	102723407	IGH
Yersinia_infection	5135	10451	VAV3
Yersinia_infection	5135	10454	TAB1
Yersinia_infection	5135	10458	BAIAP2
Yersinia_infection	5135	10552	ARPC1A
Yersinia_infection	5135	114548	NLRP3
Yersinia_infection	5135	1147	CHUK
Yersinia_infection	5135	1398	CRK
Yersinia_infection	5135	1399	CRKL
Yersinia_infection	5135	1432	MAPK14
Yersinia_infection	5135	147179	WIPF2
Yersinia_infection	5135	148022	TICAM1
Yersinia_infection	5135	1793	DOCK1
Yersinia_infection	5135	207	AKT1
Yersinia_infection	5135	208	AKT2
Yersinia_infection	5135	2185	PTK2B
Yersinia_infection	5135	2212	FCGR2A
Yersinia_infection	5135	23118	TAB2
Yersinia_infection	5135	2335	FN1
Yersinia_infection	5135	23365	ARHGEF12
Yersinia_infection	5135	23396	PIP5K1C
Yersinia_infection	5135	2353	FOS
Yersinia_infection	5135	2533	FYB1
Yersinia_infection	5135	27040	LAT
Yersinia_infection	5135	27330	RPS6KA6
Yersinia_infection	5135	2776	GNAQ
Yersinia_infection	5135	29108	PYCARD
Yersinia_infection	5135	29110	TBK1
Yersinia_infection	5135	2932	GSK3B
Yersinia_infection	5135	3456	IFNB1
Yersinia_infection	5135	3551	IKBKB
Yersinia_infection	5135	3553	IL1B
Yersinia_infection	5135	3558	IL2
Yersinia_infection	5135	3569	IL6
Yersinia_infection	5135	3576	CXCL8
Yersinia_infection	5135	3586	IL10
Yersinia_infection	5135	3606	IL18
Yersinia_infection	5135	3654	IRAK1
Yersinia_infection	5135	3661	IRF3
Yersinia_infection	5135	3676	ITGA4
Yersinia_infection	5135	3678	ITGA5
Yersinia_infection	5135	3688	ITGB1
Yersinia_infection	5135	3725	JUN
Yersinia_infection	5135	382	ARF6
Yersinia_infection	5135	387	RHOA
Yersinia_infection	5135	391	RHOG
Yersinia_infection	5135	3932	LCK
Yersinia_infection	5135	3937	LCP2
Yersinia_infection	5135	3984	LIMK1
Yersinia_infection	5135	4210	MEFV
Yersinia_infection	5135	4615	MYD88
Yersinia_infection	5135	4772	NFATC1
Yersinia_infection	5135	4773	NFATC2
Yersinia_infection	5135	4775	NFATC3
Yersinia_infection	5135	4790	NFKB1
Yersinia_infection	5135	4792	NFKBIA
Yersinia_infection	5135	51135	IRAK4
Yersinia_infection	5135	5290	PIK3CA
Yersinia_infection	5135	5291	PIK3CB
Yersinia_infection	5135	5293	PIK3CD
Yersinia_infection	5135	5295	PIK3R1
Yersinia_infection	5135	5296	PIK3R2
Yersinia_infection	5135	5335	PLCG1
Yersinia_infection	5135	5585	PKN1
Yersinia_infection	5135	5586	PKN2
Yersinia_infection	5135	5594	MAPK1
Yersinia_infection	5135	5595	MAPK3
Yersinia_infection	5135	5599	MAPK8
Yersinia_infection	5135	5600	MAPK11
Yersinia_infection	5135	5601	MAPK9
Yersinia_infection	5135	5602	MAPK10
Yersinia_infection	5135	5603	MAPK13
Yersinia_infection	5135	5604	MAP2K1
Yersinia_infection	5135	5605	MAP2K2
Yersinia_infection	5135	5606	MAP2K3
Yersinia_infection	5135	5608	MAP2K6
Yersinia_infection	5135	5609	MAP2K7
Yersinia_infection	5135	57180	ACTR3B
Yersinia_infection	5135	5747	PTK2
Yersinia_infection	5135	5829	PXN
Yersinia_infection	5135	58484	NLRC4
Yersinia_infection	5135	5879	RAC1
Yersinia_infection	5135	5880	RAC2
Yersinia_infection	5135	5881	RAC3
Yersinia_infection	5135	5970	RELA
Yersinia_infection	5135	6093	ROCK1
Yersinia_infection	5135	60	ACTB
Yersinia_infection	5135	6195	RPS6KA1
Yersinia_infection	5135	6196	RPS6KA2
Yersinia_infection	5135	6197	RPS6KA3
Yersinia_infection	5135	6300	MAPK12
Yersinia_infection	5135	6347	CCL2
Yersinia_infection	5135	63916	ELMO2
Yersinia_infection	5135	6416	MAP2K4
Yersinia_infection	5135	64283	ARHGEF28
Yersinia_infection	5135	644150	WIPF3
Yersinia_infection	5135	653857	ACTR3C
Yersinia_infection	5135	6714	SRC
Yersinia_infection	5135	6885	MAP3K7
Yersinia_infection	5135	7099	TLR4
Yersinia_infection	5135	7124	TNF
Yersinia_infection	5135	7186	TRAF2
Yersinia_infection	5135	7189	TRAF6
Yersinia_infection	5135	71	ACTG1
Yersinia_infection	5135	7409	VAV1
Yersinia_infection	5135	7410	VAV2
Yersinia_infection	5135	7454	WAS
Yersinia_infection	5135	7456	WIPF1
Yersinia_infection	5135	7535	ZAP70
Yersinia_infection	5135	81873	ARPC5L
Yersinia_infection	5135	834	CASP1
Yersinia_infection	5135	8394	PIP5K1A
Yersinia_infection	5135	8395	PIP5K1B
Yersinia_infection	5135	8503	PIK3R3
Yersinia_infection	5135	8517	IKBKG
Yersinia_infection	5135	8874	ARHGEF7
Yersinia_infection	5135	8935	SKAP2
Yersinia_infection	5135	8976	WASL
Yersinia_infection	5135	9138	ARHGEF1
Yersinia_infection	5135	920	CD4
Yersinia_infection	5135	925	CD8A
Yersinia_infection	5135	926	CD8B
Yersinia_infection	5135	927	CD8B2
Yersinia_infection	5135	9475	ROCK2
Yersinia_infection	5135	9564	BCAR1
Yersinia_infection	5135	9815	GIT2
Yersinia_infection	5135	9844	ELMO1
Yersinia_infection	5135	998	CDC42
Staphylococcus_aureus_infection	5150	100289462	DEFB4B
Staphylococcus_aureus_infection	5150	102723407	IGH
Staphylococcus_aureus_infection	5150	10747	MASP2
Staphylococcus_aureus_infection	5150	125115	KRT40
Staphylococcus_aureus_infection	5150	147183	KRT25
Staphylococcus_aureus_infection	5150	162605	KRT28
Staphylococcus_aureus_infection	5150	1667	DEFA1
Staphylococcus_aureus_infection	5150	1668	DEFA3
Staphylococcus_aureus_infection	5150	1669	DEFA4
Staphylococcus_aureus_infection	5150	1670	DEFA5
Staphylococcus_aureus_infection	5150	1671	DEFA6
Staphylococcus_aureus_infection	5150	1672	DEFB1
Staphylococcus_aureus_infection	5150	1673	DEFB4A
Staphylococcus_aureus_infection	5150	1675	CFD
Staphylococcus_aureus_infection	5150	1828	DSG1
Staphylococcus_aureus_infection	5150	192666	KRT24
Staphylococcus_aureus_infection	5150	2204	FCAR
Staphylococcus_aureus_infection	5150	2209	FCGR1A
