pathway_id	pathway_name	ko_ID	ko_name
9102	Energy_metabolism	127124	ATP6V1G3
9102	Energy_metabolism	1327	COX4I1
9102	Energy_metabolism	1329	COX5B
9102	Energy_metabolism	1337	COX6A1
9102	Energy_metabolism	1339	COX6A2
9102	Energy_metabolism	1340	COX6B1
9102	Energy_metabolism	1345	COX6C
9102	Energy_metabolism	1346	COX7A1
9102	Energy_metabolism	1347	COX7A2
9102	Energy_metabolism	1349	COX7B
9102	Energy_metabolism	1350	COX7C
9102	Energy_metabolism	1351	COX8A
9102	Energy_metabolism	1352	COX10
9102	Energy_metabolism	1353	COX11
9102	Energy_metabolism	1355	COX15
9102	Energy_metabolism	1537	CYC1
9102	Energy_metabolism	155066	ATP6V0E2
9102	Energy_metabolism	170712	COX7B2
9102	Energy_metabolism	23545	ATP6V0A2
9102	Energy_metabolism	245972	ATP6V0D2
9102	Energy_metabolism	245973	ATP6V1C2
9102	Energy_metabolism	27068	PPA2
9102	Energy_metabolism	27089	UQCRQ
9102	Energy_metabolism	29796	UQCR10
9102	Energy_metabolism	341947	COX8C
9102	Energy_metabolism	374291	NDUFS7
9102	Energy_metabolism	440567	UQCRHL
9102	Energy_metabolism	4508	ATP6
9102	Energy_metabolism	4509	ATP8
9102	Energy_metabolism	4512	COX1
9102	Energy_metabolism	4513	COX2
9102	Energy_metabolism	4514	COX3
9102	Energy_metabolism	4519	CYTB
9102	Energy_metabolism	4535	ND1
9102	Energy_metabolism	4536	ND2
9102	Energy_metabolism	4537	ND3
9102	Energy_metabolism	4538	ND4
9102	Energy_metabolism	4539	ND4L
9102	Energy_metabolism	4540	ND5
9102	Energy_metabolism	4541	ND6
9102	Energy_metabolism	4694	NDUFA1
9102	Energy_metabolism	4695	NDUFA2
9102	Energy_metabolism	4696	NDUFA3
9102	Energy_metabolism	4697	NDUFA4
9102	Energy_metabolism	4698	NDUFA5
9102	Energy_metabolism	4700	NDUFA6
9102	Energy_metabolism	4701	NDUFA7
9102	Energy_metabolism	4702	NDUFA8
9102	Energy_metabolism	4704	NDUFA9
9102	Energy_metabolism	4705	NDUFA10
9102	Energy_metabolism	4706	NDUFAB1
9102	Energy_metabolism	4707	NDUFB1
9102	Energy_metabolism	4708	NDUFB2
9102	Energy_metabolism	4709	NDUFB3
9102	Energy_metabolism	4710	NDUFB4
9102	Energy_metabolism	4711	NDUFB5
9102	Energy_metabolism	4712	NDUFB6
9102	Energy_metabolism	4713	NDUFB7
9102	Energy_metabolism	4714	NDUFB8
9102	Energy_metabolism	4715	NDUFB9
9102	Energy_metabolism	4716	NDUFB10
9102	Energy_metabolism	4717	NDUFC1
9102	Energy_metabolism	4718	NDUFC2
9102	Energy_metabolism	4719	NDUFS1
9102	Energy_metabolism	4720	NDUFS2
9102	Energy_metabolism	4722	NDUFS3
9102	Energy_metabolism	4723	NDUFV1
9102	Energy_metabolism	4724	NDUFS4
9102	Energy_metabolism	4725	NDUFS5
9102	Energy_metabolism	4726	NDUFS6
9102	Energy_metabolism	4728	NDUFS8
9102	Energy_metabolism	4729	NDUFV2
9102	Energy_metabolism	4731	NDUFV3
9102	Energy_metabolism	479	ATP12A
9102	Energy_metabolism	495	ATP4A
9102	Energy_metabolism	496	ATP4B
9102	Energy_metabolism	498	ATP5F1A
9102	Energy_metabolism	50617	ATP6V0A4
9102	Energy_metabolism	506	ATP5F1B
9102	Energy_metabolism	509	ATP5F1C
9102	Energy_metabolism	51079	NDUFA13
9102	Energy_metabolism	51382	ATP6V1D
9102	Energy_metabolism	513	ATP5F1D
9102	Energy_metabolism	514	ATP5F1E
9102	Energy_metabolism	515	ATP5PB
9102	Energy_metabolism	51606	ATP6V1H
9102	Energy_metabolism	516	ATP5MC1
9102	Energy_metabolism	517	ATP5MC2
9102	Energy_metabolism	518	ATP5MC3
9102	Energy_metabolism	521	ATP5ME
9102	Energy_metabolism	522	ATP5PF
9102	Energy_metabolism	523	ATP6V1A
9102	Energy_metabolism	525	ATP6V1B1
9102	Energy_metabolism	526	ATP6V1B2
9102	Energy_metabolism	527	ATP6V0C
9102	Energy_metabolism	528	ATP6V1C1
9102	Energy_metabolism	529	ATP6V1E1
9102	Energy_metabolism	533	ATP6V0B
9102	Energy_metabolism	534	ATP6V1G2
9102	Energy_metabolism	535	ATP6V0A1
9102	Energy_metabolism	537	ATP6AP1
9102	Energy_metabolism	539	ATP5PO
9102	Energy_metabolism	54205	CYCS
9102	Energy_metabolism	54539	NDUFB11
9102	Energy_metabolism	5464	PPA1
9102	Energy_metabolism	55967	NDUFA12
9102	Energy_metabolism	56901	NDUFA4L2
9102	Energy_metabolism	6389	SDHA
9102	Energy_metabolism	6390	SDHB
9102	Energy_metabolism	6391	SDHC
9102	Energy_metabolism	6392	SDHD
9102	Energy_metabolism	64077	LHPP
9102	Energy_metabolism	7381	UQCRB
9102	Energy_metabolism	7384	UQCRC1
9102	Energy_metabolism	7385	UQCRC2
9102	Energy_metabolism	7386	UQCRFS1
9102	Energy_metabolism	7388	UQCRH
9102	Energy_metabolism	84701	COX4I2
9102	Energy_metabolism	8992	ATP6V0E1
9102	Energy_metabolism	90423	ATP6V1E2
9102	Energy_metabolism	9114	ATP6V0D1
9102	Energy_metabolism	9167	COX7A2L
9102	Energy_metabolism	9296	ATP6V1F
9102	Energy_metabolism	9377	COX5A
9102	Energy_metabolism	9550	ATP6V1G1
9102	Energy_metabolism	9551	ATP5MF
9102	Energy_metabolism	11238	CA5B
9102	Energy_metabolism	1373	CPS1
9102	Energy_metabolism	23632	CA14
9102	Energy_metabolism	2746	GLUD1
9102	Energy_metabolism	2747	GLUD2
9102	Energy_metabolism	2752	GLUL
9102	Energy_metabolism	377677	CA13
9102	Energy_metabolism	759	CA1
9102	Energy_metabolism	760	CA2
9102	Energy_metabolism	761	CA3
9102	Energy_metabolism	762	CA4
9102	Energy_metabolism	763	CA5A
9102	Energy_metabolism	765	CA6
9102	Energy_metabolism	766	CA7
9102	Energy_metabolism	767	CA8
9102	Energy_metabolism	768	CA9
9102	Energy_metabolism	771	CA12
9102	Energy_metabolism	10380	BPNT1
9102	Energy_metabolism	23474	ETHE1
9102	Energy_metabolism	4357	MPST
9102	Energy_metabolism	54928	BPNT2
9102	Energy_metabolism	58472	SQOR
9102	Energy_metabolism	6821	SUOX
9102	Energy_metabolism	7263	TST
9102	Energy_metabolism	8991	SELENBP1
9102	Energy_metabolism	9060	PAPSS2
9102	Energy_metabolism	9061	PAPSS1
9103	Lipid_metabolism	109703458	HTD2
9103	Lipid_metabolism	197322	ACSF3
9103	Lipid_metabolism	2180	ACSL1
9103	Lipid_metabolism	2181	ACSL3
9103	Lipid_metabolism	2182	ACSL4
9103	Lipid_metabolism	2194	FASN
9103	Lipid_metabolism	23205	ACSBG1
9103	Lipid_metabolism	23305	ACSL6
9103	Lipid_metabolism	27349	MCAT
9103	Lipid_metabolism	31	ACACA
9103	Lipid_metabolism	32	ACACB
9103	Lipid_metabolism	4706	NDUFAB1
9103	Lipid_metabolism	51102	MECR
9103	Lipid_metabolism	51703	ACSL5
9103	Lipid_metabolism	54995	OXSM
9103	Lipid_metabolism	55301	OLAH
9103	Lipid_metabolism	7923	HSD17B8
9103	Lipid_metabolism	81616	ACSBG2
9103	Lipid_metabolism	84869	CBR4
9103	Lipid_metabolism	10449	ACAA2
9103	Lipid_metabolism	10965	ACOT2
9103	Lipid_metabolism	11332	ACOT7
9103	Lipid_metabolism	117145	THEM4
9103	Lipid_metabolism	122970	ACOT4
9103	Lipid_metabolism	1892	ECHS1
9103	Lipid_metabolism	201562	HACD2
9103	Lipid_metabolism	284486	THEM5
9103	Lipid_metabolism	3030	HADHA
9103	Lipid_metabolism	3032	HADHB
9103	Lipid_metabolism	3033	HADH
9103	Lipid_metabolism	401494	HACD4
9103	Lipid_metabolism	51102	MECR
9103	Lipid_metabolism	51144	HSD17B12
9103	Lipid_metabolism	51495	HACD3
9103	Lipid_metabolism	54898	ELOVL2
9103	Lipid_metabolism	5538	PPT1
9103	Lipid_metabolism	60481	ELOVL5
9103	Lipid_metabolism	641371	ACOT1
9103	Lipid_metabolism	64834	ELOVL1
9103	Lipid_metabolism	6785	ELOVL4
9103	Lipid_metabolism	79071	ELOVL6
9103	Lipid_metabolism	79993	ELOVL7
9103	Lipid_metabolism	83401	ELOVL3
9103	Lipid_metabolism	9200	HACD1
9103	Lipid_metabolism	9374	PPT2
9103	Lipid_metabolism	9524	TECR
9103	Lipid_metabolism	10449	ACAA2
9103	Lipid_metabolism	10455	ECI2
9103	Lipid_metabolism	113612	CYP2U1
9103	Lipid_metabolism	124	ADH1A
9103	Lipid_metabolism	125	ADH1B
9103	Lipid_metabolism	126129	CPT1C
9103	Lipid_metabolism	126	ADH1C
9103	Lipid_metabolism	127	ADH4
9103	Lipid_metabolism	128	ADH5
9103	Lipid_metabolism	130	ADH6
9103	Lipid_metabolism	131	ADH7
9103	Lipid_metabolism	1374	CPT1A
9103	Lipid_metabolism	1375	CPT1B
9103	Lipid_metabolism	1376	CPT2
9103	Lipid_metabolism	1632	ECI1
9103	Lipid_metabolism	1892	ECHS1
9103	Lipid_metabolism	1962	EHHADH
9103	Lipid_metabolism	217	ALDH2
9103	Lipid_metabolism	2180	ACSL1
9103	Lipid_metabolism	2181	ACSL3
9103	Lipid_metabolism	2182	ACSL4
9103	Lipid_metabolism	219	ALDH1B1
9103	Lipid_metabolism	223	ALDH9A1
9103	Lipid_metabolism	224	ALDH3A2
9103	Lipid_metabolism	23205	ACSBG1
9103	Lipid_metabolism	23305	ACSL6
9103	Lipid_metabolism	2639	GCDH
9103	Lipid_metabolism	3030	HADHA
9103	Lipid_metabolism	3032	HADHB
9103	Lipid_metabolism	3033	HADH
9103	Lipid_metabolism	30	ACAA1
9103	Lipid_metabolism	33	ACADL
9103	Lipid_metabolism	34	ACADM
9103	Lipid_metabolism	35	ACADS
9103	Lipid_metabolism	36	ACADSB
9103	Lipid_metabolism	37	ACADVL
9103	Lipid_metabolism	38	ACAT1
9103	Lipid_metabolism	39	ACAT2
9103	Lipid_metabolism	501	ALDH7A1
9103	Lipid_metabolism	51703	ACSL5
9103	Lipid_metabolism	51	ACOX1
9103	Lipid_metabolism	81616	ACSBG2
9103	Lipid_metabolism	8310	ACOX3
9103	Lipid_metabolism	55711	FAR2
9103	Lipid_metabolism	84188	FAR1
9103	Lipid_metabolism	1056	CEL
9103	Lipid_metabolism	10682	EBP
9103	Lipid_metabolism	120227	CYP2R1
9103	Lipid_metabolism	1591	CYP24A1
9103	Lipid_metabolism	1594	CYP27B1
9103	Lipid_metabolism	1595	CYP51A1
9103	Lipid_metabolism	1717	DHCR7
9103	Lipid_metabolism	1718	DHCR24
9103	Lipid_metabolism	2222	FDFT1
9103	Lipid_metabolism	3930	LBR
9103	Lipid_metabolism	3988	LIPA
9103	Lipid_metabolism	4047	LSS
9103	Lipid_metabolism	50814	NSDHL
9103	Lipid_metabolism	51478	HSD17B7
9103	Lipid_metabolism	6307	MSMO1
9103	Lipid_metabolism	6309	SC5D
9103	Lipid_metabolism	6646	SOAT1
9103	Lipid_metabolism	6713	SQLE
9103	Lipid_metabolism	7108	TM7SF2
9103	Lipid_metabolism	8435	SOAT2
9103	Lipid_metabolism	10005	ACOT8
9103	Lipid_metabolism	10858	CYP46A1
9103	Lipid_metabolism	10998	SLC27A5
9103	Lipid_metabolism	1109	AKR1C4
9103	Lipid_metabolism	1581	CYP7A1
9103	Lipid_metabolism	1582	CYP8B1
9103	Lipid_metabolism	1593	CYP27A1
9103	Lipid_metabolism	23600	AMACR
9103	Lipid_metabolism	3295	HSD17B4
9103	Lipid_metabolism	51302	CYP39A1
9103	Lipid_metabolism	570	BAAT
9103	Lipid_metabolism	6342	SCP2
9103	Lipid_metabolism	6718	AKR1D1
9103	Lipid_metabolism	80270	HSD3B7
9103	Lipid_metabolism	8309	ACOX2
9103	Lipid_metabolism	9023	CH25H
9103	Lipid_metabolism	9420	CYP7B1
9103	Lipid_metabolism	100861540	CYP3A7-CYP3A51P
9103	Lipid_metabolism	10720	UGT2B11
9103	Lipid_metabolism	10941	UGT2A1
9103	Lipid_metabolism	1109	AKR1C4
9103	Lipid_metabolism	1312	COMT
9103	Lipid_metabolism	1543	CYP1A1
9103	Lipid_metabolism	1544	CYP1A2
9103	Lipid_metabolism	1545	CYP1B1
9103	Lipid_metabolism	1551	CYP3A7
9103	Lipid_metabolism	1571	CYP2E1
9103	Lipid_metabolism	1576	CYP3A4
9103	Lipid_metabolism	1577	CYP3A5
9103	Lipid_metabolism	1581	CYP7A1
9103	Lipid_metabolism	1583	CYP11A1
9103	Lipid_metabolism	1584	CYP11B1
9103	Lipid_metabolism	1585	CYP11B2
9103	Lipid_metabolism	1586	CYP17A1
9103	Lipid_metabolism	1588	CYP19A1
9103	Lipid_metabolism	1589	CYP21A2
9103	Lipid_metabolism	1645	AKR1C1
9103	Lipid_metabolism	1646	AKR1C2
9103	Lipid_metabolism	220074	LRTOMT
9103	Lipid_metabolism	3283	HSD3B1
9103	Lipid_metabolism	3284	HSD3B2
9103	Lipid_metabolism	3290	HSD11B1
9103	Lipid_metabolism	3291	HSD11B2
9103	Lipid_metabolism	3292	HSD17B1
9103	Lipid_metabolism	3293	HSD17B3
9103	Lipid_metabolism	3294	HSD17B2
9103	Lipid_metabolism	374875	HSD11B1L
9103	Lipid_metabolism	412	STS
9103	Lipid_metabolism	51144	HSD17B12
9103	Lipid_metabolism	51170	HSD17B11
9103	Lipid_metabolism	51478	HSD17B7
9103	Lipid_metabolism	54490	UGT2B28
9103	Lipid_metabolism	54575	UGT1A10
9103	Lipid_metabolism	54576	UGT1A8
9103	Lipid_metabolism	54577	UGT1A7
9103	Lipid_metabolism	54578	UGT1A6
9103	Lipid_metabolism	54579	UGT1A5
9103	Lipid_metabolism	54600	UGT1A9
9103	Lipid_metabolism	54657	UGT1A4
9103	Lipid_metabolism	54658	UGT1A1
9103	Lipid_metabolism	54659	UGT1A3
9103	Lipid_metabolism	574537	UGT2A2
9103	Lipid_metabolism	6715	SRD5A1
9103	Lipid_metabolism	6716	SRD5A2
9103	Lipid_metabolism	6718	AKR1D1
9103	Lipid_metabolism	6783	SULT1E1
9103	Lipid_metabolism	6820	SULT2B1
9103	Lipid_metabolism	7363	UGT2B4
9103	Lipid_metabolism	7364	UGT2B7
9103	Lipid_metabolism	7365	UGT2B10
9103	Lipid_metabolism	7366	UGT2B15
9103	Lipid_metabolism	7367	UGT2B17
9103	Lipid_metabolism	79154	DHRS11
9103	Lipid_metabolism	7923	HSD17B8
9103	Lipid_metabolism	79644	SRD5A3
9103	Lipid_metabolism	79799	UGT2A3
9103	Lipid_metabolism	8630	HSD17B6
9103	Lipid_metabolism	8644	AKR1C3
9103	Lipid_metabolism	9420	CYP7B1
9103	Lipid_metabolism	10327	AKR1A1
9103	Lipid_metabolism	10554	AGPAT1
9103	Lipid_metabolism	10555	AGPAT2
9103	Lipid_metabolism	1056	CEL
9103	Lipid_metabolism	11343	MGLL
9103	Lipid_metabolism	116255	MOGAT1
9103	Lipid_metabolism	119548	PNLIPRP3
9103	Lipid_metabolism	129642	MBOAT2
9103	Lipid_metabolism	132158	GLYCTK
9103	Lipid_metabolism	137964	GPAT4
9103	Lipid_metabolism	139189	DGKK
9103	Lipid_metabolism	150763	GPAT2
9103	Lipid_metabolism	154141	MBOAT1
9103	Lipid_metabolism	1606	DGKA
9103	Lipid_metabolism	1607	DGKB
9103	Lipid_metabolism	160851	DGKH
9103	Lipid_metabolism	1608	DGKG
9103	Lipid_metabolism	1609	DGKQ
9103	Lipid_metabolism	196051	PLPP4
9103	Lipid_metabolism	217	ALDH2
9103	Lipid_metabolism	219	ALDH1B1
9103	Lipid_metabolism	223	ALDH9A1
9103	Lipid_metabolism	224	ALDH3A2
9103	Lipid_metabolism	23175	LPIN1
9103	Lipid_metabolism	231	AKR1B1
9103	Lipid_metabolism	253558	LCLAT1
9103	Lipid_metabolism	26007	TKFC
9103	Lipid_metabolism	2710	GK
9103	Lipid_metabolism	2712	GK2
9103	Lipid_metabolism	2717	GLA
9103	Lipid_metabolism	346606	MOGAT3
9103	Lipid_metabolism	3990	LIPC
9103	Lipid_metabolism	4023	LPL
9103	Lipid_metabolism	441282	AKR1B15
9103	Lipid_metabolism	501	ALDH7A1
9103	Lipid_metabolism	5406	PNLIP
9103	Lipid_metabolism	5407	PNLIPRP1
9103	Lipid_metabolism	5408	PNLIPRP2
9103	Lipid_metabolism	55326	AGPAT5
9103	Lipid_metabolism	55750	AGK
9103	Lipid_metabolism	56894	AGPAT3
9103	Lipid_metabolism	56895	AGPAT4
9103	Lipid_metabolism	57016	AKR1B10
9103	Lipid_metabolism	57104	PNPLA2
9103	Lipid_metabolism	57678	GPAM
9103	Lipid_metabolism	64900	LPIN3
9103	Lipid_metabolism	7920	ABHD16A
9103	Lipid_metabolism	80168	MOGAT2
9103	Lipid_metabolism	80339	PNPLA3
9103	Lipid_metabolism	84513	PLPP5
9103	Lipid_metabolism	84649	DGAT2
9103	Lipid_metabolism	84803	GPAT3
9103	Lipid_metabolism	8513	LIPF
9103	Lipid_metabolism	8525	DGKZ
9103	Lipid_metabolism	8526	DGKE
9103	Lipid_metabolism	8527	DGKD
9103	Lipid_metabolism	8611	PLPP1
9103	Lipid_metabolism	8612	PLPP2
9103	Lipid_metabolism	8613	PLPP3
9103	Lipid_metabolism	8694	DGAT1
9103	Lipid_metabolism	9162	DGKI
9103	Lipid_metabolism	9388	LIPG
9103	Lipid_metabolism	9663	LPIN2
9103	Lipid_metabolism	100137049	PLA2G4B
9103	Lipid_metabolism	10162	LPCAT3
9103	Lipid_metabolism	10390	CEPT1
9103	Lipid_metabolism	10400	PEMT
9103	Lipid_metabolism	1040	CDS1
9103	Lipid_metabolism	10423	CDIPT
9103	Lipid_metabolism	10434	LYPLA1
9103	Lipid_metabolism	10554	AGPAT1
9103	Lipid_metabolism	10555	AGPAT2
9103	Lipid_metabolism	10908	PNPLA6
9103	Lipid_metabolism	1103	CHAT
9103	Lipid_metabolism	11145	PLAAT3
9103	Lipid_metabolism	1119	CHKA
9103	Lipid_metabolism	1120	CHKB
9103	Lipid_metabolism	11313	LYPLA2
9103	Lipid_metabolism	122618	PLD4
9103	Lipid_metabolism	123745	PLA2G4E
9103	Lipid_metabolism	129642	MBOAT2
9103	Lipid_metabolism	137964	GPAT4
9103	Lipid_metabolism	139189	DGKK
9103	Lipid_metabolism	150763	GPAT2
9103	Lipid_metabolism	151056	PLB1
9103	Lipid_metabolism	154141	MBOAT1
9103	Lipid_metabolism	1606	DGKA
9103	Lipid_metabolism	1607	DGKB
9103	Lipid_metabolism	160851	DGKH
9103	Lipid_metabolism	1608	DGKG
9103	Lipid_metabolism	1609	DGKQ
9103	Lipid_metabolism	162466	PHOSPHO1
9103	Lipid_metabolism	196051	PLPP4
9103	Lipid_metabolism	23171	GPD1L
9103	Lipid_metabolism	23175	LPIN1
9103	Lipid_metabolism	23646	PLD3
9103	Lipid_metabolism	23659	PLA2G15
9103	Lipid_metabolism	23761	PISD
9103	Lipid_metabolism	253558	LCLAT1
9103	Lipid_metabolism	254531	LPCAT4
9103	Lipid_metabolism	255189	PLA2G4F
9103	Lipid_metabolism	26279	PLA2G2D
9103	Lipid_metabolism	2819	GPD1
9103	Lipid_metabolism	2820	GPD2
9103	Lipid_metabolism	283748	PLA2G4D
9103	Lipid_metabolism	30814	PLA2G2E
9103	Lipid_metabolism	375775	PNPLA7
9103	Lipid_metabolism	391013	PLA2G2C
9103	Lipid_metabolism	3931	LCAT
9103	Lipid_metabolism	43	ACHE
9103	Lipid_metabolism	50487	PLA2G3
9103	Lipid_metabolism	5130	PCYT1A
9103	Lipid_metabolism	51365	PLA1A
9103	Lipid_metabolism	5319	PLA2G1B
9103	Lipid_metabolism	5320	PLA2G2A
9103	Lipid_metabolism	5321	PLA2G4A
9103	Lipid_metabolism	5322	PLA2G5
9103	Lipid_metabolism	5337	PLD1
9103	Lipid_metabolism	5338	PLD2
9103	Lipid_metabolism	54675	CRLS1
9103	Lipid_metabolism	54947	LPCAT2
9103	Lipid_metabolism	54979	PLAAT2
9103	Lipid_metabolism	55224	ETNK2
9103	Lipid_metabolism	55326	AGPAT5
9103	Lipid_metabolism	55500	ETNK1
9103	Lipid_metabolism	56261	GPCPD1
9103	Lipid_metabolism	56894	AGPAT3
9103	Lipid_metabolism	56895	AGPAT4
9103	Lipid_metabolism	56985	ADPRM
9103	Lipid_metabolism	56994	CHPT1
9103	Lipid_metabolism	57678	GPAM
9103	Lipid_metabolism	5833	PCYT2
9103	Lipid_metabolism	64600	PLA2G2F
9103	Lipid_metabolism	64850	ETNPPL
9103	Lipid_metabolism	64900	LPIN3
9103	Lipid_metabolism	6901	TAFAZZIN
9103	Lipid_metabolism	79143	MBOAT7
9103	Lipid_metabolism	79888	LPCAT1
9103	Lipid_metabolism	81490	PTDSS2
9103	Lipid_metabolism	81579	PLA2G12A
9103	Lipid_metabolism	8398	PLA2G6
9103	Lipid_metabolism	8399	PLA2G10
9103	Lipid_metabolism	8443	GNPAT
9103	Lipid_metabolism	84513	PLPP5
9103	Lipid_metabolism	84647	PLA2G12B
9103	Lipid_metabolism	84803	GPAT3
9103	Lipid_metabolism	8525	DGKZ
9103	Lipid_metabolism	8526	DGKE
9103	Lipid_metabolism	8527	DGKD
9103	Lipid_metabolism	85465	SELENOI
9103	Lipid_metabolism	8605	PLA2G4C
9103	Lipid_metabolism	8611	PLPP1
9103	Lipid_metabolism	8612	PLPP2
9103	Lipid_metabolism	8613	PLPP3
9103	Lipid_metabolism	8681	JMJD7-PLA2G4B
9103	Lipid_metabolism	8760	CDS2
9103	Lipid_metabolism	9162	DGKI
9103	Lipid_metabolism	9468	PCYT1B
9103	Lipid_metabolism	9489	PGS1
9103	Lipid_metabolism	9663	LPIN2
9103	Lipid_metabolism	9791	PTDSS1
9103	Lipid_metabolism	9926	LPGAT1
9103	Lipid_metabolism	100137049	PLA2G4B
9103	Lipid_metabolism	10390	CEPT1
9103	Lipid_metabolism	11145	PLAAT3
9103	Lipid_metabolism	122618	PLD4
9103	Lipid_metabolism	123745	PLA2G4E
9103	Lipid_metabolism	133121	ENPP6
9103	Lipid_metabolism	151056	PLB1
9103	Lipid_metabolism	23646	PLD3
9103	Lipid_metabolism	254531	LPCAT4
9103	Lipid_metabolism	255043	TMEM86B
9103	Lipid_metabolism	255189	PLA2G4F
9103	Lipid_metabolism	26279	PLA2G2D
9103	Lipid_metabolism	283748	PLA2G4D
9103	Lipid_metabolism	284161	GDPD1
9103	Lipid_metabolism	30814	PLA2G2E
9103	Lipid_metabolism	387521	PEDS1
9103	Lipid_metabolism	387522	PEDS1-UBE2V1
9103	Lipid_metabolism	391013	PLA2G2C
9103	Lipid_metabolism	50487	PLA2G3
9103	Lipid_metabolism	5048	PAFAH1B1
9103	Lipid_metabolism	5049	PAFAH1B2
9103	Lipid_metabolism	5050	PAFAH1B3
9103	Lipid_metabolism	5051	PAFAH2
9103	Lipid_metabolism	5168	ENPP2
9103	Lipid_metabolism	5319	PLA2G1B
9103	Lipid_metabolism	5320	PLA2G2A
9103	Lipid_metabolism	5321	PLA2G4A
9103	Lipid_metabolism	5322	PLA2G5
9103	Lipid_metabolism	5337	PLD1
9103	Lipid_metabolism	5338	PLD2
9103	Lipid_metabolism	54947	LPCAT2
9103	Lipid_metabolism	54979	PLAAT2
9103	Lipid_metabolism	56994	CHPT1
9103	Lipid_metabolism	64600	PLA2G2F
9103	Lipid_metabolism	7368	UGT8
9103	Lipid_metabolism	79153	GDPD3
9103	Lipid_metabolism	7941	PLA2G7
9103	Lipid_metabolism	79888	LPCAT1
9103	Lipid_metabolism	81579	PLA2G12A
9103	Lipid_metabolism	8398	PLA2G6
9103	Lipid_metabolism	8399	PLA2G10
9103	Lipid_metabolism	84647	PLA2G12B
9103	Lipid_metabolism	8540	AGPS
9103	Lipid_metabolism	85465	SELENOI
9103	Lipid_metabolism	8605	PLA2G4C
9103	Lipid_metabolism	8611	PLPP1
9103	Lipid_metabolism	8612	PLPP2
9103	Lipid_metabolism	8613	PLPP3
9103	Lipid_metabolism	8681	JMJD7-PLA2G4B
9103	Lipid_metabolism	9514	GAL3ST1
9103	Lipid_metabolism	100137049	PLA2G4B
9103	Lipid_metabolism	10728	PTGES3
9103	Lipid_metabolism	11145	PLAAT3
9103	Lipid_metabolism	11283	CYP4F8
9103	Lipid_metabolism	113612	CYP2U1
9103	Lipid_metabolism	123745	PLA2G4E
9103	Lipid_metabolism	127281	PRXL2B
9103	Lipid_metabolism	145482	PTGR2
9103	Lipid_metabolism	151056	PLB1
9103	Lipid_metabolism	1555	CYP2B6
9103	Lipid_metabolism	1557	CYP2C19
9103	Lipid_metabolism	1558	CYP2C8
9103	Lipid_metabolism	1559	CYP2C9
9103	Lipid_metabolism	1571	CYP2E1
9103	Lipid_metabolism	1573	CYP2J2
9103	Lipid_metabolism	2053	EPHX2
9103	Lipid_metabolism	22949	PTGR1
9103	Lipid_metabolism	239	ALOX12
9103	Lipid_metabolism	240	ALOX5
9103	Lipid_metabolism	242	ALOX12B
9103	Lipid_metabolism	246	ALOX15
9103	Lipid_metabolism	247	ALOX15B
9103	Lipid_metabolism	255189	PLA2G4F
9103	Lipid_metabolism	26279	PLA2G2D
9103	Lipid_metabolism	2678	GGT1
9103	Lipid_metabolism	2687	GGT5
9103	Lipid_metabolism	27306	HPGDS
9103	Lipid_metabolism	283748	PLA2G4D
9103	Lipid_metabolism	284273	PTGR3
9103	Lipid_metabolism	2879	GPX4
9103	Lipid_metabolism	30814	PLA2G2E
9103	Lipid_metabolism	3248	HPGD
9103	Lipid_metabolism	391013	PLA2G2C
9103	Lipid_metabolism	4048	LTA4H
9103	Lipid_metabolism	4051	CYP4F3
9103	Lipid_metabolism	4056	LTC4S
9103	Lipid_metabolism	50487	PLA2G3
9103	Lipid_metabolism	5319	PLA2G1B
9103	Lipid_metabolism	5320	PLA2G2A
9103	Lipid_metabolism	5321	PLA2G4A
9103	Lipid_metabolism	5322	PLA2G5
9103	Lipid_metabolism	54979	PLAAT2
9103	Lipid_metabolism	5730	PTGDS
9103	Lipid_metabolism	5740	PTGIS
9103	Lipid_metabolism	5742	PTGS1
9103	Lipid_metabolism	5743	PTGS2
9103	Lipid_metabolism	59344	ALOXE3
9103	Lipid_metabolism	64600	PLA2G2F
9103	Lipid_metabolism	6916	TBXAS1
9103	Lipid_metabolism	80142	PTGES2
9103	Lipid_metabolism	81579	PLA2G12A
9103	Lipid_metabolism	8398	PLA2G6
9103	Lipid_metabolism	8399	PLA2G10
9103	Lipid_metabolism	84647	PLA2G12B
9103	Lipid_metabolism	8529	CYP4F2
9103	Lipid_metabolism	8605	PLA2G4C
9103	Lipid_metabolism	8644	AKR1C3
9103	Lipid_metabolism	8681	JMJD7-PLA2G4B
9103	Lipid_metabolism	873	CBR1
9103	Lipid_metabolism	874	CBR3
9103	Lipid_metabolism	9536	PTGES
9103	Lipid_metabolism	100137049	PLA2G4B
